;id;alias;name;image_url;is_closed;url;review_count;categories;rating;coordinates;transactions;price;location;phone;display_phone;distance
160;eV3XeyDMWwT0E8o8nYodRQ;au-pied-de-cochon-paris-2;Au Pied de Cochon;https://s3-media2.fl.yelpcdn.com/bphoto/ydgoO-iV5Lffak6fxe4UCw/o.jpg;False;https://www.yelp.com/biz/au-pied-de-cochon-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;384;[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'brasseries', 'title': 'Brasseries'}];3.5;{'latitude': 48.863719, 'longitude': 2.343711};[];€€€;{'address1': '6 rue Coquillière', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Coquillière', '75001 Paris', 'France']};+33140137700;+33 1 40 13 77 00;226.69831182512567
161;P_mUlHo2-sl7xDJDb5yJQA;aux-vieux-garçons-paris;Aux Vieux Garçons;https://s3-media2.fl.yelpcdn.com/bphoto/whMsQ33105ZJSdIzR6-C5Q/o.jpg;False;https://www.yelp.com/biz/aux-vieux-gar%C3%A7ons-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;13;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.857, 'longitude': 2.32462};[];€€€;{'address1': '213 bd St Germain', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['213 bd St Germain', '75007 Paris', 'France']};+33142220657;+33 1 42 22 06 57;1395.7842065230818
162;1_Oc_w2U7dKw8tu8_cfjsQ;pho-14-opera-paris;Pho 14 Opera;https://s3-media3.fl.yelpcdn.com/bphoto/NToSt41vO8wXG4eWD0V9Mw/o.jpg;False;https://www.yelp.com/biz/pho-14-opera-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;92;[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'panasian', 'title': 'Pan Asian'}];4.0;{'latitude': 48.8653294112064, 'longitude': 2.33612495646429};[];€€;{'address1': '17 rue Molière', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['17 rue Molière', '75001 Paris', 'France']};+33142869181;+33 1 42 86 91 81;578.4382683560591
163;rDyAizc19FdR7m27e6FVdQ;bistrot-valois-paris-01;Bistrot Valois;https://s3-media2.fl.yelpcdn.com/bphoto/eF4jfIiGUbYKhCErhkR_FA/o.jpg;False;https://www.yelp.com/biz/bistrot-valois-paris-01?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;11;[{'alias': 'bistros', 'title': 'Bistros'}];3.5;{'latitude': 48.86319, 'longitude': 2.3381};[];€€€;{'address1': '1 place de Valois', 'address2': '', 'address3': '', 'city': 'Paris 01', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['1 place de Valois', '75001 Paris 01', 'France']};+33142613504;+33 1 42 61 35 04;326.2301427031803
164;MfmIKDTvTNfpdID38qWVag;le-porte-pot-paris;Le Porte Pot;https://s3-media2.fl.yelpcdn.com/bphoto/cVdotiu1KaHEdZEzsIB_JQ/o.jpg;False;https://www.yelp.com/biz/le-porte-pot-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;134;[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'bistros', 'title': 'Bistros'}];4.5;{'latitude': 48.85134, 'longitude': 2.34452};[];€€;{'address1': '14 rue Boutebrie', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['14 rue Boutebrie', '75005 Paris', 'France']};+33143252424;+33 1 43 25 24 24;1186.625618021402
165;L2IM2-b0sSOGsp7p9ou3HQ;chez-savy-paris;Chez Savy;https://s3-media2.fl.yelpcdn.com/bphoto/DFXQ2zb68FhjYh0jeL2hmg/o.jpg;False;https://www.yelp.com/biz/chez-savy-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;39;[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}];4.5;{'latitude': 48.8670726, 'longitude': 2.3077693};[];€€€;{'address1': '23 rue Bayard', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['23 rue Bayard', '75008 Paris', 'France']};+33147234698;+33 1 47 23 46 98;2578.2326418610514
166;OlJM2JixZiOdr_XwZ-zfNQ;marcelle-paris-3;Marcelle;https://s3-media3.fl.yelpcdn.com/bphoto/7HOF_S04xdNGAAiEi5Fuew/o.jpg;False;https://www.yelp.com/biz/marcelle-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'french', 'title': 'French'}];5.0;{'latitude': 48.864111, 'longitude': 2.345627};[];;{'address1': '9 rue Antoine Vollon', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75012', 'country': 'FR', 'state': '75', 'display_address': ['9 rue Antoine Vollon', '75012 Paris', 'France']};+33983248218;+33 9 83 24 82 18;349.36165037709986
167;_4U00TPunxkgnTgOOUg-7A;de-voltaire-à-rousseau-paris-2;De Voltaire à Rousseau;https://s3-media2.fl.yelpcdn.com/bphoto/jRXcZbWKyt1V6oq3zB5fYw/o.jpg;False;https://www.yelp.com/biz/de-voltaire-%C3%A0-rousseau-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;2;[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'bistros', 'title': 'Bistros'}];4.5;{'latitude': 48.8621712, 'longitude': 2.3399601};[];;{'address1': '4 rue Jean-Jacques Rousseau', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['4 rue Jean-Jacques Rousseau', '75001 Paris', 'France']};+33142608836;+33 1 42 60 88 36;158.0684890851898
168;2cdGE8MLkA30R7ceI5c-Ig;chungking-express-paris;Chungking Express;https://s3-media3.fl.yelpcdn.com/bphoto/WpTeEsSzh2Nd2YBWPFAPkw/o.jpg;False;https://www.yelp.com/biz/chungking-express-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;20;[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}];4.5;{'latitude': 48.8788012590711, 'longitude': 2.3448543785506};[];€€;"{'address1': ""5 rue de la Tour d'Auvergne"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': [""5 rue de la Tour d'Auvergne"", '75009 Paris', 'France']}";+33982360317;+33 9 82 36 03 17;1883.2484212521576
169;yZqNSTp-d_Vq-vtPZ3cgkQ;la-brigade-paris-4;La Brigade;https://s3-media1.fl.yelpcdn.com/bphoto/FZgd7jo5Hkp__JBC3IbBSw/o.jpg;False;https://www.yelp.com/biz/la-brigade-paris-4?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;6;[{'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}];5.0;{'latitude': 48.87108, 'longitude': 2.3357899};[];;{'address1': '23 boulevard des Italiens', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['23 boulevard des Italiens', '75002 Paris', 'France']};;;1108.9159915772345
170;V1OXKPl-pPABPkF9oZAJaQ;le-confidentiel-paris;Le Confidentiel;https://s3-media4.fl.yelpcdn.com/bphoto/mTX6_7PoieaOY4HZSji6jw/o.jpg;False;https://www.yelp.com/biz/le-confidentiel-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;8;[{'alias': 'french', 'title': 'French'}, {'alias': 'lounges', 'title': 'Lounges'}];4.5;{'latitude': 48.868722, 'longitude': 2.3049327};[];€€€;{'address1': '6 rue Robert Estienne', 'address2': 'Champs Elysées', 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Robert Estienne', 'Champs Elysées', '75008 Paris', 'France']};+33153763738;+33 1 53 76 37 38;2824.1635414057746
171;hiqQTVdbpcQtgCqu2M6PqQ;le-cinq-paris;Le Cinq;https://s3-media3.fl.yelpcdn.com/bphoto/ibgI636NF0luQjvC9dpvAg/o.jpg;False;https://www.yelp.com/biz/le-cinq-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;159;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.8688, 'longitude': 2.30083};[];€€€€;{'address1': '', 'address2': '31 avenue George V', 'address3': '', 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['31 avenue George V', '75008 Paris', 'France']};+33149527154;+33 1 49 52 71 54;3117.099755118186
172;Owk4yii5YxmLuM3lnLjgNA;la-réserve-de-quasimodo-paris-4;La Réserve de Quasimodo;https://s3-media3.fl.yelpcdn.com/bphoto/WR2A7E23aceHt-FS4zU1nw/o.jpg;False;https://www.yelp.com/biz/la-r%C3%A9serve-de-quasimodo-paris-4?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;15;[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'bistros', 'title': 'Bistros'}];4.5;{'latitude': 48.854698, 'longitude': 2.35043};[];€€;{'address1': '4 rue de la Colombe', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['4 rue de la Colombe', '75004 Paris', 'France']};+33146346767;+33 1 46 34 67 67;1009.4159485842147
173;ITciVbz4EDXKEo_mqDamHw;le-bon-georges-paris;Le Bon Georges;https://s3-media2.fl.yelpcdn.com/bphoto/SUXzy4gXuCqQcNH9ag5wXQ/o.jpg;False;https://www.yelp.com/biz/le-bon-georges-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;62;[{'alias': 'bistros', 'title': 'Bistros'}];4.5;{'latitude': 48.877657, 'longitude': 2.337197};[];€€€;{'address1': '45 rue Saint-Georges', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['45 rue Saint-Georges', '75009 Paris', 'France']};+33148784030;+33 1 48 78 40 30;1782.7424543075692
174;bXQqFl1avJyMSQG-hsZRkQ;jaïs-paris;Jaïs;https://s3-media3.fl.yelpcdn.com/bphoto/Ez9gHnZCtBEKvvUJhfPDkA/o.jpg;False;https://www.yelp.com/biz/ja%C3%AFs-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;5;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.8621584988538, 'longitude': 2.30933565115413};[];;{'address1': '3 rue Surcouf', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Surcouf', '75007 Paris', 'France']};+33145519816;+33 1 45 51 98 16;2400.385184091842
175;v5Noospim4MQhncZRpCuCA;le-petit-marché-paris-6;Le Petit Marché;https://s3-media3.fl.yelpcdn.com/bphoto/StFf6q_7jAad0_RxC22fXg/o.jpg;False;https://www.yelp.com/biz/le-petit-march%C3%A9-paris-6?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;107;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.857267, 'longitude': 2.366041};[];€€€;{'address1': '9 rue Béarn', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['9 rue Béarn', '75003 Paris', 'France']};+33142720667;+33 1 42 72 06 67;1824.1128632263924
176;meucEyvWlI__KCF9b1O3fg;comme-chez-maman-paris;Comme chez Maman;https://s3-media1.fl.yelpcdn.com/bphoto/iQHkDiJ1mvkJ1cGVKlPeHw/o.jpg;False;https://www.yelp.com/biz/comme-chez-maman-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;40;[{'alias': 'bistros', 'title': 'Bistros'}];4.5;{'latitude': 48.88761, 'longitude': 2.3181};[];€€€;{'address1': '5 rue des Moines', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75017', 'country': 'FR', 'state': '75', 'display_address': ['5 rue des Moines', '75017 Paris', 'France']};+33142288953;+33 1 42 28 89 53;3351.2725232425073
177;eKBoT4coMRZdGmgHZuKHaw;le-petit-médicis-paris-3;Le Petit Médicis;https://s3-media3.fl.yelpcdn.com/bphoto/3tpaQdxJFuKU0Mug2CJfCg/o.jpg;False;https://www.yelp.com/biz/le-petit-m%C3%A9dicis-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;18;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.84787, 'longitude': 2.3399};[];€€€;{'address1': '13 rue de Médicis', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['13 rue de Médicis', '75006 Paris', 'France']};+33143269163;+33 1 43 26 91 63;1575.1884139694105
178;Lid_AmfnaJijqELbl5eiVQ;le-cochon-à-l-oreille-paris-4;Le Cochon à l'Oreille;https://s3-media3.fl.yelpcdn.com/bphoto/1rQD8w-9xBtK9MoV2NEKVQ/o.jpg;False;https://www.yelp.com/biz/le-cochon-%C3%A0-l-oreille-paris-4?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;34;[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}];4.0;{'latitude': 48.86439, 'longitude': 2.34531};[];€€;{'address1': '15 rue Montmartre', 'address2': 'les Halles', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['15 rue Montmartre', 'les Halles', '75001 Paris', 'France']};+33140159824;+33 1 40 15 98 24;355.80906520276284
179;AKjVaoytS_XrHBPX7iJeBQ;au-bon-accueil-paris-3;Au Bon Accueil;https://s3-media2.fl.yelpcdn.com/bphoto/2RKgUjkoOLyl3JrImGNA2w/o.jpg;False;https://www.yelp.com/biz/au-bon-accueil-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;90;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.8596099, 'longitude': 2.2993434};[];€€€;{'address1': '14 rue Monttessuy', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['14 rue Monttessuy', '75007 Paris', 'France']};+33147054611;+33 1 47 05 46 11;3142.1891261267683
180;l_eHenb80aEd0DS7C4hZWg;chez-france-paris;Chez France;https://s3-media4.fl.yelpcdn.com/bphoto/Km2IypCL6ik8JnN1q7GBZg/o.jpg;False;https://www.yelp.com/biz/chez-france-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;43;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.859058, 'longitude': 2.30758631534532};[];€€€;{'address1': '9 rue Amélie', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['9 rue Amélie', '75007 Paris', 'France']};+33140679654;+33 1 40 67 96 54;2548.8176092460258
181;wHT9bUxQCGh_gFUXdC9Y_w;l-imprimerie-paris;L'Imprimerie;https://s3-media2.fl.yelpcdn.com/bphoto/VkiAUOe_v8xoI0xc89duBg/o.jpg;False;https://www.yelp.com/biz/l-imprimerie-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;49;[{'alias': 'cafes', 'title': 'Cafes'}];4.0;{'latitude': 48.86413, 'longitude': 2.3416};[];€€;{'address1': '29 rue Coquillière', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['29 rue Coquillière', '75001 Paris', 'France']};+33145080708;+33 1 45 08 07 08;241.69824554298302
182;pQeSCH8nTUxlPjHKBpOO1g;ban-bua-paris-3;Ban Bua;https://s3-media2.fl.yelpcdn.com/bphoto/ZBJCiP0_WikBeFmMmXq5Ig/o.jpg;False;https://www.yelp.com/biz/ban-bua-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;7;[{'alias': 'thai', 'title': 'Thai'}];4.5;{'latitude': 48.86523, 'longitude': 2.33671};[];;{'address1': '28 bis rue de Richelieu', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '01', 'display_address': ['28 bis rue de Richelieu', '75001 Paris', 'France']};+33142331892;+33 1 42 33 18 92;537.4441656177439
183;luWgxwdQDUpURV21UlWslQ;joséphine-chez-dumonet-paris-5;Joséphine chez Dumonet;https://s3-media1.fl.yelpcdn.com/bphoto/-821dWmIs8l-qmBC7v7a6w/o.jpg;False;https://www.yelp.com/biz/jos%C3%A9phine-chez-dumonet-paris-5?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;136;[{'alias': 'bistros', 'title': 'Bistros'}];4.0;{'latitude': 48.845765, 'longitude': 2.319895};[];€€€;{'address1': '117 rue du Cherche-Midi', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['117 rue du Cherche-Midi', '75006 Paris', 'France']};+33145485240;+33 1 45 48 52 40;2427.5630648331694
184;ZF_HYFt1a1RlTPYqRht7wA;grand-cœur-paris;Grand Cœur;https://s3-media1.fl.yelpcdn.com/bphoto/PU20UdnjgYOccRwsEuYAfg/o.jpg;False;https://www.yelp.com/biz/grand-c%C5%93ur-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;35;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.85956, 'longitude': 2.35397};[];€€€;{'address1': '41 rue du Temple', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['41 rue du Temple', '75004 Paris', 'France']};+33158281890;+33 1 58 28 18 90;902.2341937208305
185;H45IsXGTW0XjG0-yRlGPJg;la-cave-gourmande-paris-2;La Cave Gourmande;https://s3-media3.fl.yelpcdn.com/bphoto/SP6USLs7MLJtYMLX1dLDUQ/o.jpg;False;https://www.yelp.com/biz/la-cave-gourmande-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;371;[{'alias': 'bistros', 'title': 'Bistros'}];4.5;{'latitude': 48.884499, 'longitude': 2.339847};[];€€€;{'address1': '96 rue des Martyrs', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['96 rue des Martyrs', '75018 Paris', 'France']};+33146061034;+33 1 46 06 10 34;2512.0169937784594
186;e5LklwRRUvp3_Mc1UfghgA;le-tout-petit-paris;Le Tout Petit;https://s3-media1.fl.yelpcdn.com/bphoto/Qw_-ML4PbYqciZIY3KarTg/o.jpg;False;https://www.yelp.com/biz/le-tout-petit-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;23;[{'alias': 'bistros', 'title': 'Bistros'}];4.0;{'latitude': 48.886542529177, 'longitude': 2.3176623421121};[];€€;{'address1': '73 place du Docteur Félix Lobligeois', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75017', 'country': 'FR', 'state': '75', 'display_address': ['73 place du Docteur Félix Lobligeois', '75017 Paris', 'France']};+33142288967;+33 1 42 28 89 67;3267.9210292690177
187;p3Ti_2bvhp4LqjSEFyZoag;chez-monsieur-paris;Chez Monsieur;https://s3-media4.fl.yelpcdn.com/bphoto/phG9R3htRXewtgFx_RXk-g/o.jpg;False;https://www.yelp.com/biz/chez-monsieur-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;91;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.8687763890177, 'longitude': 2.32504606246948};[];€€€;{'address1': '11 rue Chevalier de Saint-George', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['11 rue Chevalier de Saint-George', '75008 Paris', 'France']};+33142601436;+33 1 42 60 14 36;1462.7341562202091
188;W0mWaURmq6cA08tNJB43Sg;sacrée-fleur-paris-2;Sacrée Fleur;https://s3-media1.fl.yelpcdn.com/bphoto/Dn-6U1vWLNgj8EIM_keJLQ/o.jpg;False;https://www.yelp.com/biz/sacr%C3%A9e-fleur-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;102;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.88758, 'longitude': 2.3479199};[];€€€;{'address1': '50 rue Clignancourt', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['50 rue Clignancourt', '75018 Paris', 'France']};+33142516618;+33 1 42 51 66 18;2881.6947133244594
189;NhLDp1rcLtEy-xQV-cgN5g;le-jardin-du-petit-palais-paris-3;Le Jardin du Petit Palais;https://s3-media3.fl.yelpcdn.com/bphoto/rgHVzLsce22TkPIYzIpgGg/o.jpg;False;https://www.yelp.com/biz/le-jardin-du-petit-palais-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;27;[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'modern_european', 'title': 'Modern European'}];4.0;{'latitude': 48.866049, 'longitude': 2.31459};[];€€;{'address1': 'Avenue Winston Churchill', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['Avenue Winston Churchill', '75008 Paris', 'France']};+33140071141;+33 1 40 07 11 41;2066.5112917737447
190;zBCXK26dOn0sk9hZAj23Sg;chez-gabs-paris;Chez Gab's;https://s3-media2.fl.yelpcdn.com/bphoto/nWieE9_wTRm2kVwu3nycvA/o.jpg;False;https://www.yelp.com/biz/chez-gabs-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}];5.0;{'latitude': 48.86238, 'longitude': 2.34038};[];;{'address1': '12 rue Jean-Jacques Rousseau', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['12 rue Jean-Jacques Rousseau', '75001 Paris', 'France']};+33683959566;+33 6 83 95 95 66;133.58416201073254
191;FKFUDUaDYDO8Xp9tqRZrBQ;san-paris-3;San;https://s3-media2.fl.yelpcdn.com/bphoto/mGuQNrQwR0dh3ZvRLArZnQ/o.jpg;False;https://www.yelp.com/biz/san-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'thai', 'title': 'Thai'}];5.0;{'latitude': 48.86427, 'longitude': 2.34159};[];;{'address1': '32 rue Coquillière', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['32 rue Coquillière', '75001 Paris', 'France']};;;266.74139482820283
192;BvC_O7iWXp9vVTSBKxmMPA;le-fumoir-paris;Le Fumoir;https://s3-media3.fl.yelpcdn.com/bphoto/9wwDUBI9v-pP2qZrINXx-Q/o.jpg;False;https://www.yelp.com/biz/le-fumoir-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;315;[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'modern_european', 'title': 'Modern European'}];4.0;{'latitude': 48.8604, 'longitude': 2.34055};[];€€€;"{'address1': ""6 rue de l'Amiral de Coligny"", 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': [""6 rue de l'Amiral de Coligny"", '75001 Paris', 'France']}";+33142920024;+33 1 42 92 00 24;209.0418070393058
