business_id;review_id;text;rating;time_created;user_id;corrected_text
d62JZpmI45AseBwTypnJ8g;roo5b5WOS31bnRzYQwghZw;Lovely restaurant in a beautiful setting, the serene Place Dauphine on Ile de la Cite. Outdoor dining next to a small park rather than a busy sidewalk and...;5;2019-09-03 13:49:10;yf3rf8G5eCqUdzwwgHDAVA;Lovely restaurant in a beautiful setting, the serene Place Dauphine on Ile de la Cite. outdoor dining next to a small park rather than a busy sidewalk and...
aveslz7waP99LSjW_MnLBw;XFn6OgK_LB_FxKpuc9CNtg;We just spent four days in Paris, and we ate at Le Cafe three of those four we would have eaten there on the fourth day, but they closed early for New...;5;2024-01-02 13:07:27;B0GRkI1Z5uY1nHqTOG54DQ;We just spent four days in Paris, and we ate at Le Cafe, three of those four we would have eaten there on the fourth day, but they closed early for New Year's.
aveslz7waP99LSjW_MnLBw;-1b0dvMXNgyeRLsCIr7B5g;"We got creme brle which was delicious The creme part was flavorful

The waitress was so sweet and kept refilling our water bottles and gave us a cup of...";4;2023-06-16 18:25:05;6YySq7XKByJie5xBrhsf8Q;We got cream beer, which was delicious, the cream part was flavorful. The waitress was so sweet and kept refilling our water bottles and gave us a cup of coffee.
aveslz7waP99LSjW_MnLBw;IWyOb7XufKXqzVuJc_TdqQ;Update  My son had the burger with grilled onions and foie gras here in 2017 and still raves about it as the best burger he's ever had in his life  I...;5;2022-09-11 10:44:49;tctoFsg9byYvQ7OhdfzrvQ;Update My son had the burger with grilled onions and foie gras here in 2017 and still raves about it as the best burger he's ever had in his life.
Hxqo84j1PWvo0-HizpHsuA;Df8XXrlpPJN-gkxlS0_D8A;Fantastic dinner tonight. Got there when it opened and were seated right away. Quickly filled up. Every dish we had was great. Oyster sampler appetizer, sea...;5;2023-11-02 14:05:02;CrtKJBskQB1lAKw6wyIgxQ;Fantastic dinner tonight. We got there when it opened and we're seated right away. Every dish we had was pasta made by my girlfriend the previous evening.
Hxqo84j1PWvo0-HizpHsuA;9apf8XOTN7eyMEAbOAsXMg;We were craving seafood after many brasserie meat forward suppers this week. We made a reservation on the fly at L'lot and were rewarded handsomely. We...;4;2023-10-29 03:07:55;wVCbxT-CEal9kN_OvTrSrg;We were craving seafood after many brasserie meat forward suppers this week. We made a reservation on the fly at La Vida Llena  and were rewarded handsomely.
Hxqo84j1PWvo0-HizpHsuA;NXNS7FNcBq2xskKqv7WuEg;This is a small hole in a wall place that seems to be known by mostly locals. Ordered their delicious seafood platter for two. The crab by itself is fully...;5;2022-11-23 17:05:58;OLANC33jGuYP2jWbx5L_IQ;This is a small hole in a wall place that seems to be known by mostly locals. They ordered their delicious seafood platter for two. The crab by itself is fully 30-40.
005OAKLymX9LqwM5vCiA1Q;4BKmWA1ocSZdXHrgOoTsGQ;What a find.  There are so many restaurants in that area to choose from but this was pretty damn good. Starting with the salad appetizer and of a quality...;5;2018-11-14 05:43:36;ogP9warJlXUTRv0pKSns6Q;What a find. There are so many restaurants in that area to choose from, but this was pretty damn good.  Starting with the salad appetizer and of a quality.
005OAKLymX9LqwM5vCiA1Q;ANdY15roWFB7a96K7dhsNQ;It was the best meal we had during our 4 nights stay in Paris. Most of the meals we had were average tourism food.;5;2018-10-12 17:00:49;06oc3qqM0zUm-uxg_UiS5A;It was the best meal we had during our 4 nights stay in Paris.  Most of the meals we had were average tourism food.
005OAKLymX9LqwM5vCiA1Q;0U6jTKe5TQFBaZHdlC6ZBA;This is a real Parisian bistro wine bar to those in the UK that serves mostly neighborhood clientele. Yes, you'll hear some English spoken on occasion ...;4;2009-08-16 11:11:50;_Yc91Re9X8wCm5Ot5v-jNA;This is a real Parisian bistro wine bar to those in the UK that serves mostly neighborhood clientele. No, of course that cannot be the case!
XR5IlJLXRWGBnuuDa1v__g;ETayRwxKByggOYm4Tiag2g;Very swanky jazz bar that I had the pleasure of spending an evening at with my fiance. We split a bottle of champagne and enjoyed live piano and singing...;5;2022-10-07 15:54:01;zW_7gQpV4WVN5J9QASL1QA;Very swanky jazz bar that I had the pleasure of spending an evening at with my fiance. We split a bottle of champagne and enjoyed live piano and singing.
XR5IlJLXRWGBnuuDa1v__g;WZaYeaZFTx1oPCkM3ZQR8A;I've been to Caf Laurent the last 3 times in Paris and looking forward to my next time this summer. There are several reasons that I love this place. A...;5;2019-04-25 22:14:28;KA7MznztmRQ7Aa1oyUILSw;I've been to Caf Laurent the last 3 times in Paris and looking forward to my next time this summer. There are several reasons that I love this place.
XR5IlJLXRWGBnuuDa1v__g;lvIcQXA6xCs-jWhM1Dyupw;Recommended by the concierge at our hotel. Classy ambiance, soothing live jazz, and bartenders who take their craft seriously. Our bartender we forgot to...;5;2018-10-21 14:51:23;-oFhcXlVkyL7AOr_R8tyVg;Recommended by the concierge at our hotel. A classic ambiance, a soothing, live jazz, and bartenders who take their craft seriously.
5H-68D5LFLvoOSUJ1zsuPQ;JSRK4Cq-6I7qfYRH8KQrdA;We walked in just prior to them opening. Service was great, food was delicious, and very fresh Highly recommend;5;2023-09-27 07:57:41;Wk4RRNE16FTqryO6FmSPTA;We walked in just before they opened. The Service was great, the food was delicious, and very fresh. I highly recommend.
5H-68D5LFLvoOSUJ1zsuPQ;iCRPCBWj2LM8WOUI0LseqQ;Came highly recommended. You will need to show your QR code or proof of vaccination. The menu is in French. Nice atmosphere and cozy.;5;2021-11-04 13:50:56;vKKSx4wSUjzfnBzWzz8m3Q;The menu is in French, Nice atmosphere and cozy.
5H-68D5LFLvoOSUJ1zsuPQ;wB2-WC761CkErvmcOC1I0g;This was our favorite brasserie near La Bastille.  Located across from the canal and a beautiful park, the service, drinks, and food were excellent.  Very...;5;2017-07-16 05:45:23;dgy_MWJ81wYnjoeNAJZgwA;This was our favorite brasserie near La Bastille. located across from the canal and a beautiful park, the service, drinks, and food were excellent.
PI6edk8v1mpFWpCS56e-0g;bRl6N3dp3rQV_YZ2TbPF7g;This place was great I was charging my phone so I didn't get a picture. The pate was very tasty along with sausage and salad. Pretty simple ingredients but...;5;2023-04-09 12:33:08;0JzfmeAX6meyQdBTQ9DDwQ;This place was great I was charging my phone so I didn't get a picture. The flat tops and bottoms of granal thylakoids contain only the relatively flat photosystem II protein complex.
PI6edk8v1mpFWpCS56e-0g;ssLo5ThdDql5FzSU-Y48xw;"Friendly shop owner who can speak good English. From my observations, the shop owner has a really good relationships with other customers.

We ordered 1...";5;2019-11-03 00:28:06;c-U_lofhVoS_8mmMSEdu7w;From my observations, the shop owner has a really good relationship with other customers.
PI6edk8v1mpFWpCS56e-0g;ptpy3f7z6jzqqzR14KjPqw;"This place is incredible and a must visit to try a truly traditional Parisian cafe. 

I met the owner, Pierre Cristophe, by chance while eating at another...";5;2018-09-29 02:13:02;P8wz50uSDoXBxYPMZeOp1g;This place is incredible and I must visit to try a truly traditional Parisian cafe. I met the owner, Pierre Cristophe, by chance while eating at another cafe.
eyHbeZgEipcb2QXJF-e_nQ;NliedounEuIek6tJGKoeHQ;Best dinner in quite some time. Everyone loved their dinner plus appetizers, sides and dessert was all amazing. Best dirty martini i have had in a while....;5;2023-11-24 08:12:40;tqLY4GXTcyMHZYyhN6s--Q;Best dinner in quite some time.  Everyone loved their dinner, plus appetizers, and sides, and dessert was all amazing. The best my martini I have had in a while.
eyHbeZgEipcb2QXJF-e_nQ;b_eb7WEoU-uzhIwFRWYW7g;"FoodExquisite 
ServiceTop Notch
AmbianceBeautiful 

With that being said I cannot give this restaurant the 5 stars it deserves because I saw mice running...";1;2023-11-06 14:15:49;Lsxx4Kcyez7TJKkBVaPnxA;Food Exquisite Service Top Notch AmbianceBeautiful. With that being said, I cannot give this restaurant the 5 stars it deserves because I saw them running around.
eyHbeZgEipcb2QXJF-e_nQ;5EkWKdPTuojG5FQ2ghPeWw;We had been looking forward to eating at Monsieur Bleu for several months, not just for the food but also for the ambience in the beautiful Joseph...;3;2023-09-15 12:50:37;M6cGDwIPRFGhO0r0orJaOg;We had been looking forward to eating at Monsieur Bleu for several months, not just for the food but also for the ambience in the beautiful Joseph.
ZISkD_hIHSJgmFHKp33mVg;gkJ89RH9kbrGOmXw9MharQ;Wonderful little cafe with a delicious, curated menu Wait staff was also very friendly.;5;2023-12-13 21:59:31;tM735Gjs7WMY02KoLuwBVg;Wonderful little cafe with a delicious, curated menu Wait staff was also very friendly.
ZISkD_hIHSJgmFHKp33mVg;boekIpff5ZXD3uB-zv8igw;We ventured out to Le Petit Cler on the way to the Eiffel Tower. The restaurant is nestled in a small, walkable street with several shops. We didn't have a...;3;2023-12-02 04:59:22;9zVYsvATkgHdecD5WimjAg;We ventured out to Le Petit Cler on the way to the Eiffel Tower. The restaurant is nestled in a small, and walkable, street with several shops.
ZISkD_hIHSJgmFHKp33mVg;9v8jtNpvdtziyyHxYyR7DQ;"Great neighborhood restaurant

Friendly service and I'd recommend the dish of the day  I had the chicken on a Sunday evening and so did about 75 of the...";4;2023-06-23 12:30:15;UhqOOSxQroVbG6sfTdq6Hg;Great neighborhood restaurant Friendly service, and I'd recommend the dish of the day I had the chicken on a Sunday evening and so did about 75 of them.
nD9pJJC4_RZdmXDP6awU-Q;ZZsjrBN4zg63-TuTyKhUkg;What a great way to end our trip to Paris  This was such an amazing find.  It is a small little place with great customer service and amazing food.  We...;5;2023-03-30 08:55:13;428u9kbeCrX80zB89HCrKA;What a great way to end our trip to Paris!! This was such an amazing find. It is a small, little place with great customer service and amazing food.
nD9pJJC4_RZdmXDP6awU-Q;668QunhNS1jM1x9OZOr1ug;"An intimate Parisian bistro with delicious food, excellent service and convenient location near the end of Rue Cler.
They have three outdoor tables and ten...";5;2023-06-03 08:40:48;dProN8Gu6V4p4poIX5ATuw;An intimate Parisian bistro with delicious food, excellent service and convenient location near the end of Rue Cler. They have three outdoor tables and ten...
nD9pJJC4_RZdmXDP6awU-Q;KkI3x5O6qBiV3s7kC_n_Gw;Our first night in Paris was made even more special with a dinner at Le Florimond. Upon entering the restaurant, Laurent and Hugo made us feel welcome and...;5;2023-01-06 13:21:03;-emKZWUQD_S8dDzbeZ6ZiQ;Our first night in Paris was made even more special with a dinner at Le Florimond.  Upon entering the restaurant, Laurent and Hugo made us feel welcome and happy.
XlBCQgnHlYUByBejO8r79g;iyVk5S6CQF7SwO2kQ5__FQ;"Absolutely amazing.

Service was impeccable.  The staff had great senses of humor, were very patient in helping to explain items on the menu, tending to...";5;2023-11-13 05:06:18;iCKdtLAXvvhzzVXcsqt_yQ;Absolutely amazing. The Service was impeccable. The staff had great senses of humor, and were very patient in helping to explain items on the menu and to thank the staff for their expressions of either group or individual support.
XlBCQgnHlYUByBejO8r79g;f2vex7hi8pv80NPXGxZu0w;"First time going to a 3 Michelin Restaurant so decided to opt for classical French as my first time.

Canapes
Duck Foie Gras...";4;2023-10-21 15:59:32;3mRdO02gSlFZfjNqNRawsg;First time going to a 3 Michelin Restaurant, so decided to opt for classical French as my first time, 'Canapes Duck Foie Gras' .
XlBCQgnHlYUByBejO8r79g;vTKNsWXlhL-uQ__0fYjB6w;"Good ambiance and service. 

Most importantly, the food is awesome Definitely worth it A real Michelin 3star

Love the sponge crab for appetizer and the...";5;2023-10-07 23:38:17;flpkNMMaI4sX5qRYiISKQg;Most importantly, the food is awesome, definitely worth it, a real Michelin star love, the sponge crab for appetizer and the...
XqOlA1nGHcwiMmU2QDtdBQ;f_fqERRrNjoN03a3VdqU3A;We came here for our last meal in Paris before going to the airport, and our whole experience was fantastic The delicious French food and the great service...;5;2020-02-28 18:21:48;yNembAWZ_T63JYDJO2sskw;We came here for our last meal in Paris before going to the airport, and our whole experience was fantastic, the delicious French food and the great service.
XqOlA1nGHcwiMmU2QDtdBQ;HkNydFin5v51ZKzxFVvPzw;"An absolute treat

From the service to the food quality and selection...and yes location. Its a perfect place to eat after taking in the sights of Paris...";5;2020-01-08 16:19:47;Z5_KJ2U86Xe1YyckqhgOdg;An absolute treat from the service to the food quality and selection and yes location. It’s a perfect place to eat, after taking in the sights of Paris.
XqOlA1nGHcwiMmU2QDtdBQ;bCx8JkNaYRXoOBnIH4ZYXg;This was such a great dining experience in Paris. Definitely one of our favorite meals. We shared a 50 cl chardonnay for 14 great value. My friend had...;4;2018-12-02 14:57:16;pOaTsz6GU3nktykKYZIbKQ;This was such a great dining experience in Paris, definitely one of our favorite meals.
ePu3Me3SA4lVM-wGzKk0xA;EwzDddKrLLuoKVdytjZrwA;"We've left the restaurant a couple of minutes ago.
Very good food at reasonable prices and a wonderful caring service. 
Next time we go back we'll...";5;2018-10-27 11:10:20;glAEALf8_5rHdXHv_Jr2mQ;We've left the restaurant a couple of minutes ago. A very good food at reasonable prices and a wonderful caring service. . Next time we go back to 1992.
ePu3Me3SA4lVM-wGzKk0xA;9_UsUIzjTSj2iPA2DJtq2w;A first visit to Paris and a first visit to Le Bistro Lyonnais. At 900 pm we were greeted by a friendly proprietor who spoke broken English which we...;4;2023-06-25 16:14:45;tMlw92f9-VaULOXSIaQQjQ;A first visit to Paris, and a first visit, to Le Bistro Lyonnais. At 900 p.m. we were greeted by a friendly proprietor who spoke broken English, which we thank.
ePu3Me3SA4lVM-wGzKk0xA;wejeLM6zS_qWL6U4rU0okg;Service was super nice and friendly. We are here for dinner one night and really wanted to like the place but Food was not good. Prices were high for what...;1;2021-11-23 23:52:17;8ZryN_S-n48g6rsa3W3QtQ;Service was super nice and friendly. We are here for dinner one night and really wanted to like the place, but food was not good. 'And people are like  thought you were OCD.
5R0DMxJc8iRukx4uGI7nQA;QAN6tbhR-5r9-Cwl3Bao0w;My boyfriend found Le Coupe George from a travel YouTube video. We wanted to check out the Christmas market at L'htel de Ville, so going to the restaurant...;5;2022-12-28 15:08:21;wzwyPHDR6bwf_iiQuDl0aw;My boyfriend found Le Coupe George from a travel YouTube video. . We wanted to check out the Christmas market at La Vida Llena  four of whom have tested positive for COVID-19, including one who died  said the facility recently prohibited one of his nurses from entering.
5R0DMxJc8iRukx4uGI7nQA;ZRkSEB55-rz8XMYsQN-UjA;We loved this friendly and cozy restaurant The food and service were amazing We would definitely return.;5;2023-04-11 02:13:36;RsH3L7LhQcm2G7K5BsQrvg;We loved this friendly and cozy restaurant. The food and service were amazing! We would definitely return.
5R0DMxJc8iRukx4uGI7nQA;sP2NRHPGezbmf_NIBijTNg;Tiny place with one server and chef but they treat you like you are a guest in their home. Prices are beyond reasonable 2035 for 23 courses prix fixe,...;5;2022-09-21 14:44:59;XYfgrQrgsLzDQL6NfU_ePQ;Tiny place with one server and chef, but they treat you like you are a guest in their home. Prices are beyond reasonable 20% for 23 courses, plus four ships.
i0sd2IWFV0aRJOUA1zzRuQ;xr_hSNpBlwCvBqJGUaqY1A;Could not find based on directions. Does it even still exist. Highly rated by yelp but could not find it.;1;2023-10-01 13:45:11;Ave6QKhnZlZMPIi3P6Nu1w;Could not find based on directions.  Does it even still exist? Highly rated by Yelp, but could not find it.
i0sd2IWFV0aRJOUA1zzRuQ;x3LUpIHXd29dv6_mbTbNKQ;We stumbled upon this restaurant after walking to another restaurant in the area only to find that it was closed permanently.  We were pleasantly greeted...;4;2018-04-08 14:43:10;u77Ailx4nUncJxX1eT8jLg;We stumbled upon this restaurant after walking to another restaurant in the area only to find that it was closed permanently. 'We were pleasantly greeted.
i0sd2IWFV0aRJOUA1zzRuQ;7L1dZEB6Nrm99j7yHVS16Q;Hard to find a nice French restaurant without prior reservations.  We were lucky to find this place a few minutes from our honor. We walked in at 830 on a...;5;2019-12-28 10:20:28;RjiZJ2QZVOM9qCz9EjI-Qw;Hard to find a nice French restaurant without prior reservations. We were lucky to find this place a few minutes from our honor. We walked in at 730 p.m. on a Saturday.
xCkh4Sc0Ih6YAf4hEcrqQA;IFoTFQ2juN-88EzFmH4dNw;Yikes this place was kind of a mess.  We did a check of local restaurants after we exited the Catacombs.  We looked up burger spot's close by and mind you...;2;2023-12-08 10:58:12;-Z72bXpkXGXJTIe3dFIvvw;Yes, this place was kind of a mess. We did a check of local restaurants after we left the catacombs. We looked up burger spots close by and kept them open.
xCkh4Sc0Ih6YAf4hEcrqQA;Y3qhd-b8CqlYkH3Q320kvw;Nice restaurant. Good atmosphere good food. You can not go wrong stopping in and enjoying the end of a perfect day in Paris France. Or start your evening...;4;2022-11-05 10:55:10;sNi88eCKkPXQEktvdlC5oA;Nice restaurant, good atmosphere, and good food.  You can not go wrong, stopping in and enjoying the end of a perfect day in Paris, a France.  Or start your evening with a nice meal.
xCkh4Sc0Ih6YAf4hEcrqQA;L6XLKXu7PJxavyAdHy4rhA;This restaurant's menu added citron to almost every dish foie gras, lobster pasta, tuna steak, but it was clearly the right choice, because it worked well...;5;2022-04-05 11:46:57;wpFGKKODHk5RuWNDZvXmfw;This restaurant's menu added citron to almost every dish, foie gras, lobster pasta, and tuna steak, but it was clearly the right choice, because it worked well.
JiOnwN1bQsT8sBUKs4qoKA;xi-8ZKLmlJigOnjbT8JE5A;We were walking back from the Eiffel Tower around 930PM when we stumbled across this place.  I did a quick google search and the reviews seemed decent...;5;2023-09-25 04:48:23;PFqCPci24Lr3vpi250HT2w;We were walking back from the Eiffel Tower around 930pm when we stumbled across this place. I did a quick Google search and the reviews seemed decent.
JiOnwN1bQsT8sBUKs4qoKA;6X1Vtm2338VoxJZgc74Qrw;"Stay away. STAY AWAY. Stay AWAY

The waiter was disgustingly rude. I asked him one question about the menu  he gave me attitude and all he said what we...";1;2023-11-20 14:22:41;x_Ryew5ySG3vzwUw_3G78Q;Stay away.  STAY AWAY The waiter was disgustingly rude. . I asked him to take the picture and he gave me a written answer.
JiOnwN1bQsT8sBUKs4qoKA;GpwpFqC4B1XfjINOKiJSZw;"Je vais  Firmine  chaque fois que je suis  Paris. Hier, la pire exprience.
J'ai command les raviolis aux champignons. quand il est arriv, j'ai demand...";2;2023-09-19 14:35:15;XWVZQlKs01CBvVbhCr9XWQ;Je vais Firmine chaque fois que I am in Paris. Here, too, I'm an exprience. I command raviolis to champignons  when it is arriv, I demand...
pjkb5ix5JEN9jMQYf8AgIQ;poo0CXwcAUn-nV5D55Jr1Q;Good food. Good service and clean facilities. We really enjoyed our breakfast  Near Gara Se Lyon;5;2023-02-22 22:28:15;V15VQqKaFvl96fpmplpVwQ;Good food, good service and clean facilities.  We really enjoyed our breakfast near Gara Se Lyon.
pjkb5ix5JEN9jMQYf8AgIQ;n7xfB9pykZwmQYuSHdOozQ;"Delightful experience; this brasserie is quite charming and cozy. On this rainy day, I enjoyed sitting indoors but appreciated all of the opened windows...";4;2015-08-20 16:43:30;Ygcv3NX9_oEAwLli_GdKrQ;Delightful experience for this brasserie is quite charming and cozy. On this rainy day, I spent sitting indoors but appreciated all of the open windows.
pjkb5ix5JEN9jMQYf8AgIQ;DERgyZ3UjlagHkf_fnhKJQ;Being tourists in France, it was quite intimidating to find a place to eat, but this place had a very welcoming feel to it plus, English translation on the...;5;2018-05-24 23:41:22;tmy8IKfQFIF_zWeUIBuBwA;Being tourists in France, it was quite intimidating to find a place to eat, but this place had a very welcoming feel to it plus an English translation on the ...
Pm5TVIBepKynqsJfBMVhuA;FfY53fti7nsmtDFXOFFHmg;"You have to make a reservation, but it's really easy online.

Once you're there, everyone is SUPERRRR FRIENDLY and treat you like family. 

Its really loud...";5;2023-12-14 18:12:52;UgWAtRXwe2mZMILPL0u9Qg;You have to make a reservation, but it's really easy online. Once you're there, everyone is SUPERGRRENDLY and treat you like family.
Pm5TVIBepKynqsJfBMVhuA;a0FT6ibI3Kl3Xrnw_dvZQw;We made a last minute reservation here and it was one of the top experiences of our entire trip. We loved the ambiance, the enthusiastic staff, and the...;5;2023-10-16 11:49:22;_DWut2imFV3BL692WzgI5A;We made a last minute reservation and it was one of the top experiences of our entire trip. We loved the ambiance, the enthusiastic staff, and the...
Pm5TVIBepKynqsJfBMVhuA;90Szovh7oLV5ONQzBEQlsg;Food was amazing. Escargot had the perfect amount of flavor  garlic. Had the steak filet with fries and chefs kiss. This was the best Parisian meal I've...;4;2023-11-03 14:37:19;hGJ8kKFnuABKGBJUbAK44g;Food was amazing. The Impala isn't a muscle car, but mine seems to be male to me.
-y7jgZ3cSCorkeXYGqyweA;fTA89QvJMjdDNTN6obhdXQ;this was the best asian we had in this city.   we needed a break from french food and this place did not disappoint.   it's small but everything was...;5;2024-01-12 19:48:47;tRYI3yVEVkZfGdYSmzedzg;This was the best Asian we had in this city. We needed a break from French food and this place did not disappoint. It's small but everything was good.
-y7jgZ3cSCorkeXYGqyweA;4X5FlCjvdHl5pB8o4Z6gyg;Freshly made noodles transformed into amazing delicious soups and dishes. Portions are generous. Nice service. You can't go wrong here.;5;2023-05-16 14:01:43;ahwwAXJ_qwGmuRjTOHHMWg;Freshly made noodles transformed into amazing delicious soups and dishes.  Portions are generous.  Nice service. But you can't go wrong here.
-y7jgZ3cSCorkeXYGqyweA;oCvhRaOCgAYapMaZSKF7ew;"Great place for some authentic, reasonablypriced Chinese food in Paris, with quick service to boot

We were jetlagged and hungry after a long...";4;2022-10-24 11:57:12;N15ZbMhXDIPW7XKabjr23Q;Great place for some authentic, reasonably priced Chinese food in Paris, with quick service to boot. We were jetlagged and hungry after a long flight.
2pzucMcXawD5XB0LA277aA;U5VZastdAPcWY_vdzgY7_Q;"A most memorable meal of all time.  

To start, the most velvety, silky textured squash soup.  Those are all the words I can muster, the rest is all my...";5;2016-02-04 23:20:37;gexkB36EA47havcmcV8flQ;A most memorable meal of all time. It's not just the extremely packed opening, filled with so much talent all over the the place!
2pzucMcXawD5XB0LA277aA;YWkbUlcVz4OemH3GhBVKsg;What a delightful place with delicious tapas. The waiter is very helpful and explained the menu in English for us. Reservation strongly recommend.;5;2018-09-01 17:25:41;bOPEmN_HcbP94cxKPwH5sw;What a delightful place with delicious tapas. The waiter is very helpful and explained the menu in English for us. The Reservation strongly recommends.
2pzucMcXawD5XB0LA277aA;Inf2AkrWsn-4vI7VuWS2jQ;Finding a restaurant in Paris was easy.  Finding a GOOD restaurant in Paris was actually pretty easy, too, after getting off of the main streets and away...;5;2014-09-16 05:10:00;le3Xn9Mheb1hNxWurF7RSw;Finding a restaurant in Paris was easy. It's finding a GOOD restaurant, in Paris, was actually pretty easy, too, and after getting off of the main streets and away.
pQPK-eoMbVgcQE5ZlEreAg;xXiAbYBD6dtA3nmOV5cWhA;Aloha, walking around the neighborhood we stumbled upon this great find. Good solid French bistro food at a very reasonable price. The veal with pasta was...;5;2023-05-22 05:43:46;5FyxwJFU0bhiNfdVXO1jlw;Aloha, a walking around the neighborhood, we stumbled upon this great find. A very good deal of the general debate in 1999 was about transparency and public scrutiny.
pQPK-eoMbVgcQE5ZlEreAg;9T3xZFuuICBRIGuFjR5jPg;This place is amazing We went for lunch, had wine, quiche of the day and a croque m. Will def be back.;5;2023-04-10 09:21:42;VbX_CcypG1zyE6OJ6pcgUA;This place is amazing. We went for lunch, we had wine, a quiche of the day, and a croquet. It will definitely be back.
pQPK-eoMbVgcQE5ZlEreAg;av1xoO-vimGjsIYVk4KvGw;Found this gem on Yelp.   The food was delicious, service excellent, prompt and attentive.   There was plenty of seating available, clean dining area very...;5;2023-11-07 05:35:12;Z-h529mgOQSdaIJBA8yhWQ;Found this gem on Yelp. The food was delicious, the service was excellent, the prompt and attentive. There was plenty of seating available to make that effort.
XZX3qBgUAcCYGNoIhHGq-g;_Zs_dCDjP7bZ9JxmUTLbhw;We had a delicious lunch at chez le libanais with the traditional Lebanese bread which the staffowner kindly explained. I had the zataar and my husband has...;5;2023-10-06 18:38:41;6UviAPj9PxlHlZbarpuQlw;We had a delicious lunch at chez le libanais with traditional Lebanese bread, which the staffowner kindly explained. . I had the laundry and my husband has told me that’s ridiculous.
XZX3qBgUAcCYGNoIhHGq-g;Jw1lffc445umIKiAMycVqA;"Chez Le Libanais is a must to satisfy your Lebanese Shawarma needs when you are in Paris Huge shoutout to Mark Wiens for the recommendation  

I got the...";5;2023-06-26 13:03:48;E4Ved2K-vCmU05m1v144Tw;Chez Le Libanais is a must to satisfy your Lebanese Shawarma needs when you are in Paris Huge shoutout to Mark Wiens for the recommendation. I got the laundry today.
XZX3qBgUAcCYGNoIhHGq-g;fj8O_xqhLrzFaV9ly3TXVQ;This is such a fantastic place to get your Lebanese fix. We made our way across Paris to try this place and patiently waited in long lines. As we approached...;5;2023-09-15 06:48:29;5_HFalm8uIxd53iFaebNlQ;This is such a fantastic place to get your Lebanese fix. We made our way across Paris to try this place and patiently waited in long lines.
NhLDp1rcLtEy-xQV-cgN5g;ZBy1l_Vh2Baq0g93lJeO4Q;"The cafe was a great place for lunch. The line was pretty long but well worth the wait. 

We got the set menu for lunch. It came with an entree, dessert, ...";5;2020-07-26 10:28:19;biHMuoT0KoJz9w2uMVATew;The cafe was a great place for lunch. The line was pretty long, but well worth the wait.  We got the set menu for lunch, but it came with an entree and dessert.
NhLDp1rcLtEy-xQV-cgN5g;1I-P7hYSpWdPlkQu8SlK6Q;Disappointed It did not live up to the hype. They barely had food but at least the coffee was good. Art. You can't go wrong with that.;1;2023-08-23 14:57:58;TvFIVfrVh4GU_O3jlfzMaw;Disappointed, it did not live up to the hype. They barely had food, but at least the coffee was good. Part I You can't go wrong with that.
NhLDp1rcLtEy-xQV-cgN5g;LL1vs3sd9-NpZE7DPMNCsg;A hidden gem inside Petit Palais and a wonderful respite after a day of browsing art. There is indoor and outdoor seatings. On a warm and sunny day, I...;5;2022-07-04 17:31:17;I5RCaFAN27puL7vCDyjM7Q;A hidden gem inside Petit Palais and a wonderful respite after a day of browsing art. There are indoor and outdoor seatings.
5TbITr_zImkiSc_EWOJkjw;ljRKBz_n7VGEhfOJb7763Q;Location You have an awesome view of the Eiffel Tower, dinner with an amazing view. Customer service was amazing too. I made reservations and was lucky...;4;2023-11-21 17:44:08;Rpldn4Ynakn2LZz28JRl-Q;Location You have an awesome view of the Eiffel Tower, a dinner with an amazing view. Her behavior was amazing, too.  I made reservations and was lucky.
5TbITr_zImkiSc_EWOJkjw;YUzpoa93d_zUrgemcdFw-A;"Location  views  this is 100 what you are going here for and it is amazing.

This was on our radar early in our trip planning process and reservations...";3;2023-11-27 09:01:14;bPklUM24U7vnrCuAPi6N0g;Location views This is all what you are going here for, and it is amazing. This was on our radar early in our trip planning process and reservations.
5TbITr_zImkiSc_EWOJkjw;Bp4NOSXtXDfJWR6X6qSZNA;I won't lie, the views and atmosphere at Girafe are great If it's your first time in Paris, this is a nice place to visit for an upscale dinner. The...;3;2023-09-29 13:03:46;7zu5rYHWAzehiVuXR5x6fA;I won't lie, but the views and atmosphere at Girafe are great. If it's your first time in Paris, it's a nice place to visit for an upscale dinner.
mcE6ghhQ9KCv_iZO6VF1bA;_XWwzYXDmquS_UvKoKlrjQ;"Our first meal in Paris was off to a great start

The house cider was so refreshing  if we had more time, I would've liked to explore other varieties....";4;2023-11-09 09:39:18;fWRP_I0JauFM6fLv3z-Omw;Our first meal in Paris was off to a great start. The house cider was so refreshing, if we had more time, we would've liked to explore other varieties.
mcE6ghhQ9KCv_iZO6VF1bA;mE68QjRSJhH8fy2Hq7AbPQ;"Yup, it lives up to it's name.

We were actually walking and my wife found the place, we sat down and ordered, no one told us they were famous, nobody was...";5;2023-10-13 08:47:54;QSClcmT-qFIGtl1U4csfYg;Yup, it lives up to its name. We were actually walking down to the place, we sat down and ordered, 'no one told us they were famous, but nobody was.
mcE6ghhQ9KCv_iZO6VF1bA;598b-SBhpFj014HVbtldVA;Delicious meal on our last day in Paris We had a reservation but still had a short wait which was fine  it was worth the wait especially when the server...;5;2023-09-22 10:30:31;Hs6PdtPc4dWDiRh7yU6UxQ;Delicious meal on our last day in Paris. We had a reservation but still had a short wait, which was fine. It was worth the wait, especially when the server was there.
